split,track_id,frame_index,target_type,payload_capability,adversarial_capability,endurance_margin,mission_type,coordination_level,heading_angle,route_deviation,distance,velocity,altitude,time_to_arrival,swarm_size,defense_capability,target_asset_value,track_confidence,threat_label,urgency_label
train,4,1,0.00000000,0.03834114,0.50111866,0.35186651,0.00000000,0.49202436,0.79056859,0.35777813,0.71303749,0.29749000,0.72849268,0.69046271,0.54028934,0.47287935,0.78766710,0.79133791,2,2
train,4,2,0.00000000,0.02232807,0.47025201,0.33900213,0.00000000,0.46785069,0.74664247,0.38288447,0.72323459,0.34079841,0.76092976,0.69144571,0.56365591,0.47233361,0.81631148,0.78567445,2,2
train,4,3,0.00000000,0.03316872,0.48158538,0.36862212,0.00000000,0.46878469,0.73465121,0.34896970,0.78206915,0.28621212,0.71037817,0.69606131,0.57453632,0.51268214,0.80216128,0.81357932,2,2
train,4,4,0.00000000,0.06899961,0.49293441,0.34391153,0.00000000,0.50975758,0.75478709,0.33842418,0.69862676,0.29035679,0.69474024,0.67575490,0.57595587,0.49635506,0.83701330,0.78237426,2,2
train,4,5,0.00000000,0.02405259,0.46954620,0.30226249,0.00000000,0.51225328,0.76582676,0.38829422,0.74833453,0.29821870,0.68307835,0.72507626,0.54679477,0.48791230,0.82354844,0.81720972,2,2
train,4,6,0.00000000,0.07624516,0.49173701,0.32500547,0.00000000,0.45591488,0.75559759,0.31940290,0.74361676,0.31097028,0.73270488,0.68903530,0.57931244,0.49104854,0.82805979,0.78522104,2,2
train,4,7,0.00000000,0.04063968,0.50393265,0.34050298,0.00000000,0.48390606,0.79189950,0.41603628,0.73353350,0.33352864,0.70644921,0.68419796,0.55505079,0.45886645,0.80135113,0.77813411,2,2
train,4,8,0.00000000,0.02000000,0.49195904,0.34264618,0.00000000,0.47059619,0.75536543,0.36957726,0.75653142,0.32558662,0.73298228,0.68478209,0.58656037,0.45606968,0.76024145,0.75237405,2,2
train,4,9,0.00000000,0.04918290,0.50010008,0.33941108,0.00000000,0.54837161,0.75396651,0.40154204,0.71765977,0.33360818,0.68642962,0.66069669,0.60276198,0.48952645,0.84323436,0.79689914,2,2
train,4,10,0.00000000,0.02377709,0.50577039,0.33115789,0.00000000,0.46573803,0.73622179,0.33894113,0.75619102,0.33692041,0.69709045,0.69859093,0.57267231,0.50316942,0.79744351,0.75423592,2,2
train,4,11,0.00000000,0.02000000,0.47083601,0.37428010,0.00000000,0.41211313,0.73816186,0.36895132,0.75503594,0.31493217,0.70872474,0.70496428,0.54460949,0.50880039,0.80065650,0.76536024,2,2
train,4,12,0.00000000,0.02000000,0.48349056,0.34858784,0.00000000,0.49584892,0.73699385,0.35295838,0.76170439,0.32173106,0.73801666,0.70070904,0.59711951,0.50925612,0.80719316,0.76913041,2,2
train,4,13,0.00000000,0.02958250,0.47337016,0.35257739,0.00000000,0.51960218,0.71781492,0.37137026,0.72730613,0.33638743,0.68494213,0.68425298,0.55807441,0.50499028,0.84182680,0.77058452,2,2
train,4,14,0.00000000,0.06391934,0.52016824,0.36207041,0.00000000,0.50919110,0.73419428,0.39591905,0.73213184,0.29039875,0.71464604,0.64553076,0.60039127,0.54467010,0.78863335,0.78377479,2,2
train,4,15,0.00000000,0.03045544,0.46591893,0.36434788,0.00000000,0.50571579,0.72741550,0.34436634,0.71695381,0.30559090,0.68739277,0.66764343,0.57706869,0.47473198,0.84661686,0.80346739,2,2
train,4,16,0.00000000,0.02000000,0.48274127,0.32305416,0.00000000,0.54820073,0.73608911,0.35825771,0.72617573,0.34713262,0.67059147,0.67040110,0.57137936,0.53626859,0.79082555,0.82458907,2,2
train,4,17,0.00000000,0.02693796,0.50090605,0.35723186,0.00000000,0.47853941,0.69981706,0.38818741,0.73299503,0.35685399,0.67384714,0.63089085,0.57807797,0.48171481,0.82538563,0.85496932,2,2
train,4,18,0.00000000,0.04049276,0.45235366,0.35019535,0.00000000,0.52475262,0.72174245,0.33270180,0.68790704,0.32899502,0.67982894,0.67872036,0.56616783,0.48239124,0.82812160,0.81239861,2,2
train,4,19,0.00000000,0.02000000,0.49572262,0.32321820,0.00000000,0.50729543,0.69405776,0.34131056,0.70874554,0.31798726,0.70855743,0.56234264,0.59538400,0.45964408,0.82353538,0.82473665,2,2
train,4,20,0.00000000,0.03357177,0.51166958,0.31763685,0.00000000,0.49090302,0.71409756,0.40300360,0.65658659,0.33553505,0.67543113,0.68194395,0.55362284,0.48576647,0.80596578,0.79896432,2,2
train,4,21,0.00000000,0.02573505,0.47136173,0.38465753,0.00000000,0.50686026,0.74920642,0.41586328,0.65507680,0.31662199,0.71341580,0.65449691,0.61794233,0.50928456,0.79081529,0.84194446,2,2
train,4,22,0.00000000,0.03241298,0.51150537,0.35321087,0.00000000,0.54481012,0.68706208,0.37699175,0.67504400,0.37592015,0.63187170,0.63947517,0.59956425,0.50433183,0.84010786,0.76607430,2,2
train,4,23,0.00000000,0.02000000,0.53298849,0.38127801,0.00000000,0.54562455,0.68783611,0.40716392,0.64638400,0.33168340,0.73335278,0.61058921,0.59076875,0.51689637,0.79434216,0.78781587,2,2
train,4,24,0.00000000,0.02079383,0.51629800,0.36798447,0.00000000,0.56156600,0.67583185,0.39218417,0.61750305,0.33418319,0.66646004,0.58453858,0.62746447,0.48135152,0.80147076,0.80471712,2,2
train,4,25,0.00000000,0.05050188,0.51506734,0.32214075,0.00000000,0.51491606,0.66390061,0.42230824,0.67988122,0.37370700,0.68737167,0.61371213,0.62504083,0.47794649,0.82894409,0.80086035,2,2
train,4,26,0.00000000,0.04514305,0.49673492,0.33508965,0.00000000,0.52723324,0.67909974,0.37385017,0.65664226,0.38939983,0.64870226,0.62982684,0.65049100,0.52017725,0.83118790,0.78724575,2,2
train,4,27,0.00000000,0.03611294,0.50591999,0.36090168,0.00000000,0.54385942,0.61306578,0.40299246,0.59420830,0.33578289,0.66642421,0.59824282,0.59679639,0.49419212,0.82350200,0.75733972,2,2
train,4,28,0.00000000,0.04106901,0.48996690,0.34243360,0.00000000,0.55226624,0.67368817,0.35747680,0.62093776,0.39576072,0.64962643,0.60871917,0.60563260,0.48905092,0.84880120,0.80574483,2,2
train,4,29,0.00000000,0.02000000,0.49130106,0.32042742,0.00000000,0.51178735,0.68379092,0.39471543,0.67176467,0.37340185,0.65159661,0.60043615,0.61422491,0.48087904,0.83014530,0.81993544,2,2
train,4,30,0.00000000,0.02000000,0.51518482,0.33992618,0.00000000,0.51630265,0.69448656,0.40257418,0.61396265,0.36428973,0.66030031,0.57748592,0.66166419,0.52803767,0.81655449,0.77435702,2,2
train,4,31,0.00000000,0.04856896,0.49308819,0.37845883,0.00000000,0.50126296,0.62311757,0.39456072,0.62871283,0.38155848,0.61264414,0.58185548,0.61372316,0.53274930,0.82006228,0.78090197,2,2
train,4,32,0.00000000,0.04076281,0.52203274,0.33049369,0.00000000,0.56381571,0.64378816,0.38567898,0.55754757,0.33163881,0.63503510,0.54447228,0.61500102,0.48163480,0.81390715,0.75825006,2,2
train,4,33,0.00000000,0.02000000,0.48184955,0.31067336,0.00000000,0.53858215,0.63221407,0.40258461,0.59162140,0.39036772,0.67689532,0.51483309,0.61581558,0.48451391,0.81735438,0.76201719,2,2
train,4,34,0.00000000,0.05538886,0.49801013,0.36029381,0.00000000,0.55970323,0.63031328,0.38862735,0.59015960,0.38067514,0.61215782,0.50471127,0.63724673,0.52876109,0.81692433,0.78358603,2,2
train,4,35,0.00000000,0.02000000,0.47109833,0.33495557,0.00000000,0.58003646,0.63487703,0.43892762,0.59014070,0.33948204,0.65952420,0.54742712,0.64424670,0.49929017,0.78097457,0.75598156,2,2
train,4,36,0.00000000,0.04082566,0.48974162,0.33621863,0.00000000,0.53855842,0.64221668,0.41782111,0.60203528,0.39513284,0.64857775,0.51010787,0.63231057,0.48579690,0.82372999,0.77953148,2,2
train,4,37,0.00000000,0.04039412,0.47008142,0.32064816,0.00000000,0.57256454,0.63209587,0.39711878,0.59544212,0.35552779,0.66960931,0.53550977,0.63121217,0.50965846,0.78358358,0.76503843,2,2
train,4,38,0.00000000,0.03435329,0.46564078,0.34071884,0.00000000,0.58138841,0.60365111,0.35665834,0.55839229,0.35967693,0.63125014,0.48866352,0.64671236,0.49872646,0.82559210,0.76262993,2,2
train,4,39,0.00000000,0.03219048,0.53378671,0.34671441,0.00000000,0.57511824,0.62138355,0.37494317,0.49883685,0.36304995,0.62359381,0.48521596,0.66992003,0.53321958,0.82860905,0.72735888,2,2
train,4,40,0.00000000,0.02717127,0.51177871,0.36528867,0.00000000,0.55525112,0.62445259,0.46139264,0.53126717,0.42259920,0.60908335,0.48541373,0.66591793,0.50844765,0.85446358,0.75716323,2,2
train,4,41,0.00000000,0.03859623,0.48111308,0.28352976,0.00000000,0.54707682,0.62683553,0.40935835,0.52968717,0.39549622,0.61990339,0.50009793,0.67843956,0.45425835,0.85321611,0.78314853,2,2
train,4,42,0.00000000,0.02477356,0.53103983,0.34939766,0.00000000,0.56841946,0.59039325,0.39635059,0.49960843,0.39408970,0.64486188,0.48444062,0.67023784,0.53014773,0.81072623,0.77106559,2,2
train,4,43,0.00000000,0.02000000,0.55593026,0.32352930,0.00000000,0.52200681,0.55654383,0.44605726,0.50808859,0.39376435,0.67098957,0.44843537,0.65583748,0.54140699,0.86265463,0.77040261,2,2
train,4,44,0.00000000,0.02000000,0.47217840,0.34298047,0.00000000,0.55750477,0.57335442,0.43648201,0.51128578,0.38607112,0.62579370,0.44785234,0.63948238,0.51659411,0.80723661,0.77008319,2,2
train,4,45,0.00000000,0.02000000,0.51022309,0.35265082,0.00000000,0.58164513,0.55023694,0.42682076,0.48310632,0.42553684,0.64722812,0.44926438,0.62724513,0.51897973,0.82527959,0.76120180,2,2
train,4,46,0.00000000,0.04113907,0.52624494,0.31400180,0.00000000,0.56158936,0.57691109,0.42394793,0.47062796,0.39919341,0.66549253,0.46150637,0.67152643,0.49582624,0.82458967,0.75500071,2,2
train,4,47,0.00000000,0.02000000,0.50065506,0.30654338,0.00000000,0.59296429,0.55452114,0.40099841,0.50100416,0.40610957,0.65875143,0.44476092,0.65355992,0.49608326,0.77380013,0.78073931,2,2
train,4,48,0.00000000,0.06531610,0.48131698,0.31796139,0.00000000,0.61175269,0.56895423,0.41989529,0.46601680,0.39898509,0.57695442,0.43925855,0.67232311,0.51446658,0.81339341,0.75434011,2,2
train,4,49,0.00000000,0.04611737,0.46206316,0.38139185,0.00000000,0.61816227,0.51343626,0.43543977,0.47927999,0.39071020,0.63872170,0.42161262,0.65419298,0.47955403,0.81999958,0.74116468,2,2
train,4,50,0.00000000,0.07467636,0.50121236,0.32971144,0.00000000,0.57950395,0.51587868,0.45867518,0.42539638,0.42588586,0.64062774,0.42797792,0.67648304,0.51074779,0.86460340,0.78234059,2,2
train,4,51,0.00000000,0.05907292,0.50540793,0.35230097,0.00000000,0.61558729,0.50893629,0.42066979,0.40754253,0.44073308,0.65291977,0.42128462,0.62659431,0.51790529,0.77070731,0.74781406,3,2
train,4,52,0.00000000,0.02000000,0.51991880,0.34139338,0.00000000,0.62785101,0.48829722,0.44469881,0.45301411,0.45717251,0.59203976,0.41481581,0.66238493,0.47677416,0.81329393,0.77221644,3,2
train,4,53,0.00000000,0.02000000,0.50388211,0.37346262,0.00000000,0.60858196,0.46656096,0.47838697,0.44797680,0.40889940,0.61427295,0.36771768,0.65125293,0.50153106,0.79552186,0.74455720,3,2
train,4,54,0.00000000,0.03483426,0.49158475,0.36825436,0.00000000,0.59328991,0.50319833,0.42154869,0.41829008,0.41012523,0.60364515,0.39983156,0.61442661,0.50556785,0.80374175,0.74047822,3,2
train,4,55,0.00000000,0.02673912,0.50283951,0.36726093,0.00000000,0.58831298,0.52657801,0.42982092,0.42829704,0.39299801,0.67315400,0.39942631,0.70087165,0.48926356,0.83754712,0.78526264,3,2
train,4,56,0.00000000,0.04826783,0.48186353,0.35239819,0.00000000,0.63837188,0.48271346,0.44373757,0.44228730,0.41178900,0.62300336,0.34820545,0.69997138,0.52083880,0.84305459,0.73216271,3,2
train,4,57,0.00000000,0.02000000,0.47355101,0.32132727,0.00000000,0.58833969,0.49874562,0.43933842,0.38427472,0.42620027,0.62968427,0.32634827,0.65534234,0.50832081,0.81354177,0.74270040,3,2
train,4,58,0.00000000,0.02000000,0.48219752,0.32790157,0.00000000,0.59889221,0.50874847,0.46587953,0.40924439,0.45304906,0.61824000,0.40177444,0.70190275,0.49457085,0.85315835,0.76467556,3,2
train,4,59,0.00000000,0.05683031,0.49473387,0.33323607,0.00000000,0.60455292,0.46007171,0.44449183,0.39509335,0.40155652,0.63274229,0.34566224,0.68930954,0.53003067,0.82452202,0.77591753,3,2
train,4,60,0.00000000,0.06264883,0.48718786,0.35171738,0.00000000,0.59367907,0.42778793,0.42389417,0.35665306,0.44878456,0.65730792,0.33543476,0.67199552,0.48397130,0.82632560,0.71697843,3,2
train,4,61,0.00000000,0.02000000,0.49392980,0.37676877,0.00000000,0.60916668,0.42725363,0.45925120,0.39493981,0.39934537,0.63240343,0.30784085,0.70004416,0.47542071,0.80226326,0.78358990,3,2
train,4,62,0.00000000,0.03007580,0.50523454,0.35607746,0.00000000,0.60903418,0.48516104,0.43971738,0.33538136,0.40574193,0.66652626,0.33971846,0.67395914,0.48163775,0.79239804,0.73640209,3,2
train,4,63,0.00000000,0.02000000,0.52046716,0.34659413,0.00000000,0.56829000,0.47498974,0.41866079,0.38226193,0.44504046,0.61178780,0.33931810,0.63794053,0.51886439,0.82678312,0.77191842,3,2
train,37,0,0.00000000,0.11937238,0.37086239,0.67167532,0.00000000,0.17159857,0.77341950,0.15645137,0.94777274,0.07493170,0.19414900,0.92993897,0.05934291,0.74006951,0.97804475,0.72832280,1,1
train,37,1,0.00000000,0.15571971,0.33610976,0.54453629,0.00000000,0.10355615,0.81994766,0.19273347,0.94662464,0.13150336,0.11556277,0.98000002,0.02950109,0.69929320,0.98000002,0.69719946,1,1
train,37,2,0.00000000,0.14878564,0.32958931,0.60889977,0.00000000,0.11988148,0.85146850,0.13991731,0.96553373,0.06821420,0.14613818,0.98000002,0.06070698,0.70006132,0.98000002,0.78304207,1,1
train,37,3,0.00000000,0.16843915,0.34287086,0.65114284,0.00000000,0.10092106,0.78159708,0.10028992,0.97712886,0.10473357,0.19246313,0.98000002,0.05805932,0.72593409,0.98000002,0.70392668,1,1
train,37,4,0.00000000,0.14715220,0.30934331,0.67381328,0.00000000,0.10520641,0.84027529,0.15811463,0.93373948,0.11239168,0.12059734,0.97937763,0.03614463,0.71988028,0.92767400,0.65854037,1,1
train,37,5,0.00000000,0.19569275,0.33504659,0.57110190,0.00000000,0.15617684,0.85953975,0.15200026,0.91511428,0.08286114,0.14535172,0.96162987,0.05150265,0.75221664,0.98000002,0.75132692,1,1
train,37,6,0.00000000,0.11388329,0.41120332,0.61725092,0.00000000,0.10084382,0.88615805,0.10613371,0.92630386,0.07747975,0.10402570,0.96492094,0.04998223,0.80516285,0.98000002,0.72668099,1,1
train,37,7,0.00000000,0.13311623,0.39624134,0.64497012,0.00000000,0.12320429,0.85138774,0.10014427,0.91571683,0.09413908,0.11500243,0.98000002,0.02000000,0.71255952,0.94463116,0.69914508,1,1
train,37,8,0.00000000,0.11291160,0.37736559,0.58804077,0.00000000,0.12959599,0.86455369,0.07063588,0.87594831,0.11230113,0.14442413,0.98000002,0.06671846,0.67069811,0.94804806,0.71144634,1,1
train,37,9,0.00000000,0.16604264,0.41301224,0.62560415,0.00000000,0.17195833,0.84517086,0.11022485,0.96884298,0.18658620,0.15342231,0.97193122,0.08764683,0.73931843,0.94071770,0.72392052,1,1
train,37,10,0.00000000,0.17913058,0.30421317,0.58191711,0.00000000,0.13687378,0.85010386,0.12621847,0.91075736,0.12643658,0.12764706,0.96387142,0.07003552,0.72296131,0.94777530,0.69281375,1,1
train,37,11,0.00000000,0.15433049,0.34907413,0.61640579,0.00000000,0.17452429,0.86036432,0.11183827,0.88390756,0.11724934,0.14054565,0.98000002,0.09791493,0.70280015,0.95138514,0.78114378,1,1
train,37,12,0.00000000,0.11156974,0.40823680,0.56004894,0.00000000,0.08240996,0.80379540,0.11305154,0.94278568,0.09722271,0.07114176,0.98000002,0.10635990,0.74171847,0.97718489,0.66393822,1,1
train,37,13,0.00000000,0.06958577,0.39027500,0.55033612,0.00000000,0.12799187,0.79002166,0.15802129,0.89970797,0.09759565,0.14034018,0.98000002,0.02116188,0.76608384,0.95119005,0.70573080,1,1
train,37,14,0.00000000,0.18139234,0.36772466,0.61799014,0.00000000,0.15262404,0.82057977,0.08845800,0.90344203,0.12244648,0.10732671,0.95448595,0.05239285,0.72386187,0.98000002,0.71311206,1,1
train,37,15,0.00000000,0.12170365,0.34978217,0.62028509,0.00000000,0.12761278,0.80417264,0.12938121,0.91722542,0.05229112,0.16051842,0.95520514,0.07298805,0.71837080,0.98000002,0.70806271,1,1
train,37,16,0.00000000,0.14930700,0.35681745,0.61841112,0.00000000,0.14095885,0.79666716,0.16368763,0.84939975,0.11191022,0.10179771,0.98000002,0.06166460,0.75550956,0.90309519,0.69178593,1,1
train,37,17,0.00000000,0.14660880,0.37823263,0.56194019,0.00000000,0.11831484,0.79723066,0.15566383,0.91291124,0.11895340,0.11777732,0.94537014,0.05922034,0.72710723,0.94461459,0.68093294,1,1
train,37,18,0.00000000,0.12405287,0.37289441,0.62096745,0.00000000,0.08957127,0.84355593,0.17500989,0.88342845,0.16283520,0.15968497,0.93616968,0.09618524,0.76487786,0.97171962,0.73678106,1,1
train,37,19,0.00000000,0.14450081,0.35566664,0.60897726,0.00000000,0.14852251,0.83362693,0.17123954,0.90256357,0.16955313,0.11568273,0.98000002,0.08540461,0.68555063,0.98000002,0.72739208,2,1
train,37,20,0.00000000,0.11539024,0.38500714,0.58397073,0.00000000,0.15110844,0.75980151,0.13779733,0.88746428,0.12754315,0.19757654,0.96218836,0.11274498,0.68504727,0.93673694,0.64887285,1,1
train,37,21,0.00000000,0.17974003,0.41974804,0.59673500,0.00000000,0.16472876,0.75570571,0.14833882,0.87071025,0.16783147,0.13701780,0.98000002,0.06411689,0.75524002,0.94074523,0.68770576,2,1
train,37,22,0.00000000,0.10816744,0.36950752,0.51703894,0.00000000,0.14709078,0.78204423,0.12477377,0.84397751,0.09276556,0.11874563,0.98000002,0.02000000,0.73505777,0.96232623,0.70392895,2,1
train,37,23,0.00000000,0.17191473,0.35128054,0.62103486,0.00000000,0.14622083,0.79408401,0.12233572,0.89194661,0.15138738,0.14042090,0.95591521,0.02962432,0.67317563,0.92147219,0.71006584,2,1
train,37,24,0.00000000,0.11873234,0.31013054,0.62432379,0.00000000,0.18835996,0.77912962,0.13661931,0.85198563,0.18437034,0.14773028,0.96743363,0.06001621,0.70219749,0.96571201,0.73559266,2,1
train,37,25,0.00000000,0.17447950,0.36933374,0.63682717,0.00000000,0.20566854,0.78372711,0.13907696,0.82716805,0.14825408,0.13236585,0.97877216,0.06671789,0.78204471,0.94541341,0.68109727,2,1
train,37,26,0.00000000,0.14557195,0.37147388,0.64210892,0.00000000,0.19850481,0.76433247,0.23196334,0.81592518,0.17730319,0.12900843,0.96934998,0.08077673,0.71320176,0.98000002,0.73793799,2,1
train,37,27,0.00000000,0.15977104,0.31955948,0.64550942,0.00000000,0.18921657,0.76304102,0.19634272,0.83830369,0.19394019,0.11952210,0.98000002,0.05000455,0.74784046,0.97281694,0.68589711,2,1
train,37,28,0.00000000,0.12401939,0.33944958,0.58547992,0.00000000,0.24271330,0.79269826,0.16718115,0.81634772,0.14664787,0.15278517,0.98000002,0.10411086,0.74871588,0.96257323,0.66351056,2,1
train,37,29,0.00000000,0.16576222,0.40315899,0.63987797,0.00000000,0.21227254,0.73171276,0.19818471,0.83320874,0.15387289,0.11599203,0.90369201,0.07101616,0.73414481,0.98000002,0.69248807,2,1
train,37,30,0.00000000,0.09301659,0.33327082,0.58586806,0.00000000,0.20915505,0.76535666,0.13047481,0.78285879,0.12206859,0.09562803,0.96765697,0.09441963,0.71562052,0.97590518,0.65542954,2,1
train,37,31,0.00000000,0.09891846,0.37571898,0.62011337,0.00000000,0.22521043,0.75383258,0.19572182,0.74626321,0.15255079,0.11476957,0.95447642,0.05623546,0.77311844,0.92948478,0.64506912,2,1
train,37,32,0.00000000,0.10899363,0.33766982,0.63889110,0.00000000,0.16314098,0.74726599,0.15054178,0.70810735,0.15119359,0.09539581,0.97628963,0.02950006,0.79226959,0.97608149,0.68353850,2,1
train,37,33,0.00000000,0.13739008,0.35376447,0.61632097,0.00000000,0.17523719,0.65975618,0.20520598,0.80085671,0.08910635,0.10741954,0.96396881,0.07044914,0.69798726,0.92915934,0.65849954,2,1
train,37,34,0.00000000,0.13953657,0.33784452,0.64472938,0.00000000,0.20607302,0.76889712,0.15224779,0.75737691,0.16291471,0.10714752,0.95236546,0.03969171,0.73255169,0.94865763,0.72372007,2,1
train,37,35,0.00000000,0.09566382,0.39496672,0.56205904,0.00000000,0.16780460,0.71534216,0.14942876,0.76451176,0.17857218,0.08585506,0.95479357,0.05098635,0.69754297,0.96295500,0.65083623,2,1
train,37,36,0.00000000,0.09909195,0.33957097,0.67497247,0.00000000,0.18395984,0.71564329,0.20892094,0.71030837,0.14755189,0.07873514,0.98000002,0.04964520,0.70787698,0.91639942,0.65401012,2,1
train,37,37,0.00000000,0.09662788,0.33849996,0.58940047,0.00000000,0.22915390,0.70610565,0.20803463,0.80012596,0.15060918,0.09615771,0.98000002,0.02559951,0.69002581,0.98000002,0.61381191,2,1
train,37,38,0.00000000,0.14059024,0.39033249,0.62810534,0.00000000,0.21389818,0.74601883,0.16490133,0.71931440,0.18765192,0.10841829,0.94607008,0.05641853,0.73509169,0.95028257,0.69297719,2,1
train,37,39,0.00000000,0.09612016,0.41269642,0.59070969,0.00000000,0.22996148,0.70478618,0.16965628,0.71838635,0.18615220,0.10767349,0.94779450,0.04290246,0.77278244,0.97728580,0.63423413,2,1
train,37,40,0.00000000,0.12429501,0.33601835,0.58424813,0.00000000,0.19912837,0.67584050,0.16505107,0.70166522,0.18418717,0.07989603,0.98000002,0.04660407,0.71335208,0.98000002,0.64519346,2,1
